Country Name,Country Code,Series Name,Series Code,1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Belgium,BEL,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,107302022367.566,87857090004.2554,76873648815.8696,72759859873.9574,70161997953.996,72969987156.3493,102020699555.472,127718535418.68,139514860158.712,140805141658.671,176296742884.52,180957688877.52,201394277105.759,194228328405.446,213667220661.627,249400123377.282,240857780104.014,218174585848.152,222732885549.28,221449265529.601,203477946259.606,201000311027.254,218857296974.592,268484991071.579,310258237529.435,322840768603.06,340993664323.911,392858577688.214,432780990178.714,398024041152.696,395800022866.114,422401069029.062,410354943661.441,432605996306.252,443089887782.903,381064891635.198,391256897954.297,413386790372.004,446188765517.236,440488894845.5,424635416711.221,483642703341.618,..,..
Belgium,BEL,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,10883.3947242157,8911.37543452817,7799.44050176518,7382.65052213961,7119.16282348307,7401.87739684633,10345.0142590748,12939.7677318167,14090.0418514213,14168.7899780675,17687.3722655193,18087.654765824,20048.8909289191,19260.132868141,21122.5391765204,24603.4106167395,23714.3239542788,21429.0674517853,21830.1196616998,21654.6247058331,19849.0863318723,19540.0712800529,21180.8623691088,25875.2457270526,29772.0140834378,30809.4826448051,32327.9315602045,36972.4891243131,40409.1579109223,36866.0491099004,36326.6393258806,38266.9837421049,36945.8409992463,38766.0380436211,39529.631063782,33799.7398337937,34528.4905949401,36341.1910737419,39046.7014085377,38340.1219991244,36801.2817418139,41743.0142804966,..,..
Belgium,BEL,Population growth (annual %),SP.POP.GROW,0.110211165985901,-0.0026371543402261,-0.027176883483947,-0.00794447069062125,-0.00150170778678296,0.029786422643661,0.0356488507832359,0.0852521408125053,0.317926245358661,0.363247985870165,0.298235706313592,0.371593165668169,0.405713495856337,0.390638517826929,0.308197073686726,0.209436838020324,0.1953931762382,0.241991884983082,0.213527650670943,0.229189103029716,0.242517956221334,0.343951157623668,0.448268894821562,0.418641508069053,0.432788248129175,0.550055708089009,0.659558214980699,0.734330830765919,0.789976845480149,0.804599572619861,0.913639391631709,1.3010029017038,0.620163579337378,0.471340143966627,0.44392928847521,0.579446241677791,0.506300002451376,0.385228018372369,0.455184695275022,0.540461327098122,0.430996815099722,0.411601996532257,0.808165350001861,0.913715890414841
Belgium,BEL,"Population, total",SP.POP.TOTL,9859242,9858982,9856303,9855520,9855372,9858308,9861823,9870234,9901664,9937697,9967379,10004486,10045158,10084475,10115603,10136811,10156637,10181245,10203008,10226419,10251250,10286570,10332785,10376133,10421137,10478617,10547958,10625700,10709973,10796493,10895586,11038264,11106932,11159407,11209057,11274196,11331422,11375158,11427054,11488980,11538604,11586195,11680210,11787423
Belgium,BEL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.2070731707317,73.6217073170732,73.8880487804878,73.8690243902439,74.4048780487805,74.520243902439,74.7317073170732,75.3658536585366,75.5658536585366,75.6326829268293,76.0519512195122,76.1921951219512,76.3512195121951,76.3453658536585,76.6917073170732,76.8407317073171,77.1873170731707,77.3707317073171,77.4731707317073,77.619512195122,77.7219512195122,77.9731707317073,78.0756097560976,78.1292682926829,78.8780487804878,78.9804878048781,79.380487804878,79.7829268292683,79.6804878048781,80.0341463414634,80.1829268292683,80.5853658536585,80.3853658536585,80.5878048780488,81.2878048780488,80.9926829268293,81.4390243902439,81.4926829268293,81.5951219512195,81.9951219512195,80.6951219512195,81.790243902439,81.6975609756098,..
Belgium,BEL,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,12.6,12.6,12.2,11.9,11.7,11.6,11.9,11.9,12.1,12.2,12.4,12.6,12.4,12,11.5,11.4,11.5,11.4,11.2,11.2,11.4,11.2,10.9,11,11.3,11.4,11.6,11.7,11.9,11.8,11.9,11.7,11.5,11.3,11.2,10.8,10.8,10.5,10.4,10.2,9.9,10.2,9.8,..
Belgium,BEL,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,125.576590944464,127.330165011394,124.101334701475,126.005664754856,115.121171084744,109.647472082346,108.917591351373,108.346201520725,102.199608448661,98.0987970607766,96.7545771933543,89.3755663540236,83.4782314885846,91.3008843889572,95.5948036312706,93.1802046517235,94.869878328893,103.556484643172,101.11748085884,111.761996278293,108.885649368795,110.598249698212,104.249557076875,101.506490561537,103.200888047045,118.442409069939,108.445297214838,92.4825366392405,..
Belgium,BEL,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,100,..,..,..,100,..,..,100,..,..,..,..,100,..
Belgium,BEL,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12,12
Belgium,BEL,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,88.7096786499023,..,87.1657791137695,..,90.4255294799805,..,89.9470901489258,89.4179916381836,90.1477813720703,90.2439041137695,88.7804870605469,90.291259765625,90.7766952514648,90.9090881347656,90,90.5213241577148,91.4691925048828,90.9952621459961,91.3461532592773,90.9523773193359,91.9047622680664,89.523811340332,89.523811340332,89.523811340332,90,89.523811340332,89.6226425170898,89.1509399414062
Belgium,BEL,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,4893.88535142965,4910.95328097769,4904.07001489301,5043.97535594266,5285.54376232576,5502.66840922398,5617.41982187269,5876.96299804037,6057.0627320822,6205.76377001633,6380.31321975416,6655.41438110864,6850.66377253598,6881.0721430714,7176.24050686845,7379.73707904784,7527.68854493864,7701.61213093291,7913.05858037159,7944.12980731574,8247.67711254725,8267.18721595245,8311.89267946638,8411.90065701741,8576.22349653402,8509.99707308703,8683.67128500132,8614.67950346801,8521.49673953426,7903.95547887634,8393.94962326946,8028.79873139472,7988.52464388906,7989.67185263518,7709.12307788247,..,..,..,..,..,..,..,..,..
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,126829314388.191,104730018470.23,92095926187.5331,87184239053.2544,83349530159.1734,86268264148.3796,120018787249.413,149394404105.889,162299103675.261,164221056511.057,205331747947.851,210510999409.333,234781652446.675,224721795708.955,244884129491.198,288025588396.278,279201433224.756,252708051420.839,258528339631.029,258245733221.468,236792460312.471,236746141604.37,258383599375.177,318082528506.588,369214712443.206,385714762230.039,408259840868.823,470922156309.453,517328087920.078,485014525992.461,481556503720.001,527196649048.639,498414364944.961,524097026598.55,537987419164.351,461044767544.531,474271566739.729,500908767351.53,542638913427.921,536726344405.489,529694473501.791,598494036474.409,593438820508.173,644782756682.756
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.44405389862564,-0.279283481940681,0.59498680391053,0.311842569869754,2.46638283210252,1.65179259220241,1.82276250871803,2.30665908241836,4.72320920981113,3.4691665256331,3.13740264106457,1.83307440779249,1.53065460747519,-0.961873074574811,3.22697153642544,2.38475712941313,1.32143238674919,3.79367155036574,1.96183226336824,3.54271811280648,3.71670515995253,1.09960358816537,1.7068941065786,1.03795528497115,3.57120680780272,2.32173796432642,2.55234067848964,3.67692483892523,0.446904947717528,-1.90644089375826,2.71031141346458,1.93115497859051,0.215803673220449,0.30549447856238,1.76554038203088,1.47416438588013,1.19350263995111,1.47446765653092,1.87796857219402,2.44289006648609,-4.79298389726264,6.20255401586081,4.2334318336917,1.25170063203595
Belgium,BEL,GDP per capita (current US$),NY.GDP.PCAP.CD,12864.0025661396,10622.8024830789,9343.86109959618,8846.23429846974,8457.26880316374,8750.81851250536,12170.0406962702,15135.8523116968,16391.093827791,16525.0617432848,20600.3752789827,21041.6606519648,23372.619171015,22283.9360213551,24208.5547931447,28413.8264387368,27489.5551770488,24820.9380503896,25338.4432934904,25252.8019066564,23098.8865077401,23015.0712632462,25006.191397109,30655.2092679024,35429.4077933344,36809.7013403619,38705.1067959147,44319.165448813,48303.397956286,44923.3400135081,44197.393671162,47760.8298776546,44874.1709182123,46964.5946777056,47995.7786961339,40893.804537772,41854.5498296444,44035.3239358548,47487.2100392561,46716.6227467964,45906.2875805246,51655.7883303715,50807.2047084918,54700.9093236712
Belgium,BEL,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,1.04093078351742,1.02364597862194,1.20752122055289,1.44078837171481,1.19175519918103,1.40660936021265,1.18539246788784,1.42788597296519,..,..,2.06540263051433,2.73540606302754,3.08046825241898,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.07652643158746,..,..
Belgium,BEL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.64868829655356,7.62748656814276,8.72654906555469,7.66160983743883,6.34177491009126,4.86873399496944,1.2943681910248,1.55338261314948,1.16093493415325,3.10705065111094,3.44831217961808,3.2153106926081,2.42795567164615,2.75442643473461,2.37754084476398,1.46796699090272,2.07702107350674,1.62816049512958,0.94925028835061,1.12084823417845,2.54451776190908,2.46925823086078,1.64521436175357,1.5889639997038,2.09728311239314,2.78143263670022,1.7912077007046,1.82305630026808,4.48944420508401,-0.0531456741253769,2.18929920422457,3.53208210722742,2.83966343445899,1.1130959402754,0.340002833356922,0.561429152790065,1.97385264653181,2.12597086002607,2.05316499865186,1.43681956996429,0.740791812220344,2.44024851144084,9.597511728725,4.04901077613941
Belize,BLZ,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,67,72.2249145507813,73.1233291625977,74.0203857421875,74.915397644043,75.8076934814453,76.6965866088867,77.5814056396484,78.4613800048828,79,80.2,81,81.8,82.6,83.5,91,85.2,86.1,86.9,89.9,91.7,90.9,91.1,91.5,91.8,93.3,94.2,91.7,92.7,96.8,97.7,98.6,..
Belize,BLZ,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,-20.0416806429113,-2.5569267633868,-0.566595313843763,0.860434291328744,-9.85431351549464,9.68770014542559,19.8173767518516,13.4549765183217,9.64306567503641,44.954695954202,7.36849182388393,5.8018186755392,5.4107849392325,1.9985568784946,2.37073664480309,0.108936235525874,-5.03654364605819,3.89962188725805,6.20048659277541,0.850413039130643,3.54214315250576,4.33141861114098,1.32537580797928,0.970023797394376,2.05813927757109,1.62901385264061,0.640844831373229,-4.99188011337208,4.57452490784735,-3.5347804611567,3.66973972814503,5.54601670851767,6.00353145782681,4.79449998304079,10.9635891502996,0.628133580062368,-1.31240310757465,-1.5218739010941,4.69295804027421,-11.0569517894118,13.4239851970872,..,..
Belize,BLZ,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,182362924.379619,179994881.607817,160958650.292284,170548173.347532,189766411.315168,185994314.414828,208926175.928637,254173023.482422,290264639.910672,333836628.649023,503774259.651468,547383059.606772,633012890.284386,683871391.46785,705237788.641227,750009250.879717,782103052.803726,801344455.493061,839281483.350987,878004798.609666,898436242.052371,923091660.977187,981799348.032502,1015377536.74665,1066095156.12463,1126652276.65207,1188982416.19029,1233815273.2266,1212403315.00909,1272329577.89991,1252206977.84327,1325150528.75013,1407558302.06869,1537304046.89143,1628314625.09173,1767906855.51798,1788574891.23488,1788055755.89788,1780520259.98978,1862752441.77071,1651532601.28744,1929542245.60458,..,..
Belize,BLZ,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,1257.13780576318,1209.75684276623,1055.13445140077,1091.1800824554,1185.71399936997,1135.52415452653,1246.91846168183,1483.45973153896,1656.95079295965,1863.89492677016,2751.72201518204,2926.55613562218,3314.49862178511,3508.79617175734,3542.18189445962,3673.88658548155,3718.8105786873,3685.25728453529,3727.2740663889,3767.30698496804,3731.0630112765,3716.46419776707,3835.01887836952,3849.33481214137,3923.96850845319,4027.62753020606,4130.16074931148,4166.88710985005,3983.4384661934,4069.96992425135,3910.15309479702,4048.75840594849,4209.02923343129,4499.9489117998,4666.68756456791,4961.38964260391,4904.16882476215,4791.12050819095,4682.79460107878,4827.92232250741,4225.90043623901,4880.64188231215,..,..
Belize,BLZ,Population growth (annual %),SP.POP.GROW,2.36043601820611,2.53477947125798,2.49702686700288,2.42787427641134,2.36907340429967,2.31729736681176,2.26839362725832,2.23325264012526,2.21758029647318,2.21693758783925,2.19179745611304,2.14211305492924,2.08619211260685,2.03124492836904,2.12952750179899,2.50432809859251,2.97472085581548,3.33679111455288,3.4918451808564,3.44226447456504,3.26709202067925,3.09932448206021,3.02567946888712,2.99028222861427,2.95389266992451,2.91740780047982,2.87083521745194,2.81604558312441,2.75172617782414,2.67547057673273,2.41171251993503,2.17847430341063,2.15086754763262,2.13397522406827,2.11317688838933,2.10144194153298,2.32231207163985,2.30310203964335,1.86459847610366,1.46284533510266,1.28323598131052,1.1534704907648,1.85124805102003,2.05772774277288
Belize,BLZ,"Population, total",SP.POP.TOTL,145062,148786,152548,156297,160044,163796,167554,171338,175180,179107,183076,187040,190983,194902,199097,204146,210310,217446,225173,233059,240799,248379,256009,263780,271688,279731,287878,296100,304361,312614,320245,327298,334414,341627,348923,356333,364705,373202,380226,385829,390812,395346,402733,411106
Belize,BLZ,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.756,68.068,67.955,68.14,68.64,69.462,69.704,70.198,70.781,70.724,70.744,70.248,69.979,69.988,70.316,69.887,69.806,69.212,68.599,68.773,68.564,68.357,68.752,68.909,69.227,69.376,70.093,70.655,71.151,71.819,72.272,72.651,73.245,73.666,73.311,73.187,73.399,73.562,73.703,73.931,72.854,70.47,70.962,..
Belize,BLZ,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,41.099,40.846,41.014,40.134,38.955,37.935,37.381,36.761,36.621,36.731,36.532,35.269,34.308,33.519,32.322,32.256,31.624,31.787,31.322,30.938,30.388,29.845,29.185,28.036,27.2,26.673,25.459,24.595,24.033,23.264,22.533,22.53,22.43,22.335,22.097,21.709,21.36,21.129,21.015,18.886,17.881,17.976,17.763,..
Belize,BLZ,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,21.1854153340035,21.3336961982917,24.5332136445242,26.2706382413495,27.9544865984721,27.4926439167328,29.2723746841394,..,..,..,..,..,50.4011167798176,66.584040033616,78.5282507049291,69.6530051866165,67.0722433460076,64.0632944760119,62.0173673011674,64.9312111341427,64.1597353497165,62.5666511589721,61.3845710694459,61.2077235272414,61.0306091429908,..,..,..,..,..,..,..,..,..
Belize,BLZ,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,94,..,..,..,..,95.2,..,..,..,95.7,..,..,..,..,..,..,..,..
Belize,BLZ,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
Belize,BLZ,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,56.4516143798828,..,54.5454559326172,..,56.3829803466797,..,54.4973526000977,56.0846557617188,53.694580078125,51.2195129394531,44.3902435302734,48.0582542419434,47.0873794555664,59.3301429748535,56.6666679382324,48.3412322998047,57.8199043273926,58.7677726745605,52.8846168518066,51.4285697937012,48.5714302062988,44.761905670166,50.476188659668,49.0476188659668,46.1904754638672,43.8095245361328,48.113208770752,48.113208770752
Belize,BLZ,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Belize,BLZ,GDP (current US$),NY.GDP.MKTP.CD,257400000,260750000,248550000,262150000,290350000,287300000,311500000,371100000,421450000,491100000,547150000,597100000,696250000,752850000,772300000,819050000,850850000,873400000,929500000,1000250000,1138900000,1172800000,1244650000,1308900000,1400850000,1474950000,1591150000,1707100000,1738900000,1688500000,1745700000,1827050000,1909400000,2032750000,2138250000,2193050000,2240200000,2266300000,2293250000,2388300000,2042850000,2420550000,2846700000,3066850000
Belize,BLZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,12.1087499161075,1.1332973556395,-0.106723585912476,-2.1474358974359,1.97619827492083,1.00642398286939,4.54738181047276,10.7269593429991,9.78848090834173,13.0108423686405,11.4464944649447,11.7806767763724,12.7310426540284,6.13799989489728,-0.0198049215230043,0.73292725201803,1.10614030775282,4.23514538558784,3.89046974856558,9.42481253648242,12.2404595814526,4.99396775490806,5.39712385528743,9.66665565429979,4.78084048802529,2.21953884192973,4.5114473758227,3.35324829108133,-1.68211644620352,-0.389321468298107,1.11403578740261,-0.244543781225346,3.73777578617181,4.45432600686063,4.03084557750317,2.87618379515959,0.0545516535970023,-1.81285354051658,1.11057125008675,4.26763689618086,-13.9029100645218,17.7461701205679,9.65297772389758,1.14901682065862
Belize,BLZ,GDP per capita (current US$),NY.GDP.PCAP.CD,1774.4136989701,1752.51703789335,1629.32322940976,1677.25548155115,1814.18859813551,1754.01108696183,1859.10214020555,2165.89431416265,2405.81116565818,2741.93638439592,2988.64952260263,3192.36526946108,3645.61243670903,3862.7104904003,3879.01374706801,4012.07959009728,4045.69445104845,4016.62941603892,4127.93718607471,4291.83168210625,4729.67080428075,4721.81625660785,4861.74314184267,4962.08962013799,5156.09817143194,5272.74417207961,5527.16775856439,5765.28199932455,5713.28126796797,5401.22963143045,5451.13897172477,5582.22170621269,5709.68918765363,5950.20299917747,6128.14288539305,6154.49593498217,6142.49873185177,6072.58267640581,6031.28139580144,6190.04792278445,5227.19363786168,6122.61158580079,7068.45478269722,7459.99815132837
Belize,BLZ,"Intentional homicides (per 100,000 people)",VC.IHR.PSRC.P5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.0544828332072,25.7961019671543,33.9861008566841,25.378980143789,29.0304029162693,28.8898796255016,31.8637340486511,32.6408646800606,33.6963046931101,30.8749548413998,40.0488658254335,37.6284944809013,43.0191746845508,28.7216681776972,34.9099578526119,33.0674047089096,37.5701888718734,37.8976416724603,37.4280883407579,34.4388902453128,25.8279831003962,31.2475783126808,..,..
Belize,BLZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,..,11.2244897960225,6.83903252716288,4.99609679980487,3.38289962863707,6.2371661180555,0.799771493858953,2.01190138849529,3.13888888888894,2.12765957446807,3.05907172995786,0.76195150080688,2.39670073025188,1.4725969469368,2.56934304644295,2.88961584372151,5.96502097537242,1.1490375676054,2.1952625003759,2.62139524582746,3.06743966930585,3.65141786561502,4.24026660688645,2.31808274663101,6.39443099742399,-1.1043104441191,-7.11376771265014,2.31808274642021,6.39443100250034,-1.10431044864355,0.917977378808888,1.602056156402,1.30058074547858,0.50974776898322,1.20139964481058,-0.861584009427748,0.663427167917601,1.14765339305816,0.269982622646335,0.187069385181424,0.121434644614894,3.23563659237071,6.27689319447544,4.38984017487675
Benin,BEN,Access to electricity (% of population),EG.ELC.ACCS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14.5,18.5896263122559,19.578254699707,20.5620422363281,21.5,21.9,23.4,24.3,25.2,26.1,27.9,28,29,30,34.2,36.9,38.4,34.7,34.1,29.6,37,34.5,39,40,41,42,56.5,..
Benin,BEN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,8.49134837322256,5.07257548912274,-4.61924319601874,-4.63038083569907,5.70006532071061,9.65619901982193,-1.2544996359899,-2.06049298055743,4.47024421625224,-6.21406099629941,10.4967670505402,5.62703135027836,-3.61783337059683,9.32313917961309,-9.16558531351785,6.02914405286974,6.37793524051496,7.42995401711642,4.2356079053709,10.6100652042541,8.77722293954028,7.4306812486119,8.23324988099752,5.05944713368243,6.56741500501406,0.579454295658039,3.83886776224007,5.53612475276827,5.25865918337713,2.34324798843433,1.94060739468472,4.74178294698235,6.16527794849253,9.8499488395086,6.20178039527852,3.15180862544982,4.48127014081948,3.71408321338029,6.26516400204071,7.97031591586207,2.96871413883227,8.03965192256459,..,..
Benin,BEN,Adjusted net national income (current US$),NY.ADJ.NNTY.CD,1219033252.12501,1128481017.76637,1047099984.30035,909597281.514591,857051787.361502,886368909.670555,1122180337.12104,1316968437.20876,1367452743.79584,1222711093.48133,1604908484.51338,1630386090.63926,1302119180.67563,1828353230.2545,1177584354.56876,1583574194.10182,1716003877.11819,1678008642.49584,1842780853.10202,2947995159.72356,2850435372.75477,3043798671.56497,3557102964.57223,4577784294.67138,5323680152.2122,5694364252.82562,6096392203.57702,7095413893.15639,8512864254.60321,8396600142.56359,8188774224.96022,9279577440.04503,9757972934.37877,11126080999.201,11865082942.314,10210946433.7156,10603315191.5751,11291335985.2186,12668487223.1005,12759759263.4295,13830132732.4729,15737769728.0295,..,..
Benin,BEN,Adjusted net national income per capita (current US$),NY.ADJ.NNTY.PC.CD,310.561860152385,279.44408826926,251.912859537071,212.573488696271,194.523879339272,195.32097087239,240.017011759594,273.315816878737,275.288679354979,238.73349845203,303.874820767702,299.32191013937,231.782723172027,311.330625141885,193.157253444639,254.316994388878,268.467146347461,254.886162698839,271.41672268738,420.972694095942,394.708634276437,408.805241590461,463.440461099127,578.509263114238,652.484228299392,675.797168055236,701.27947704401,792.432260281043,922.457129343405,882.976826518664,835.803786457852,919.350508736559,938.478056583206,1038.96287861041,1075.70975879193,898.797038110268,906.433442302871,937.835739956926,1023.02610296719,1002.59329761825,1058.14490481897,1173.28565331485,..,..
Benin,BEN,Population growth (annual %),SP.POP.GROW,2.75652901926142,2.83952465028822,2.88709253402082,2.90177259558927,2.92292209235418,2.95456137340361,2.98299675866442,3.01407725589672,3.04249160427487,3.0593332626888,3.07281526239198,3.0846342257467,3.08954460200877,4.43675552850148,3.74003044963406,2.11424008856257,2.6166771873555,2.95210198459104,3.0829668212606,3.09369584671073,3.07665265205002,3.05435506649292,3.04010801597376,3.04920259714654,3.06173106096489,3.22061199704122,3.12066888297415,2.95509554727715,3.01959398464251,2.99903642214246,2.98424162798508,2.97782202797765,2.96766540040992,2.94885160135819,2.9550187594558,2.95391627666724,2.92460216679542,2.88117869411855,2.8136418840483,2.73538842831436,2.66259875153288,2.59230167510348,2.54740926342667,2.52274772277722
Benin,BEN,"Population, total",SP.POP.TOTL,3925251,4038307,4156596,4278978,4405895,4538012,4675420,4818486,4967341,5121657,5281479,5446932,5617844,5872706,6096506,6226773,6391858,6583365,6789489,7002818,7221619,7445596,7675426,7913070,8159094,8426144,8693242,8953969,9228466,9509423,9797484,10093623,10397657,10708834,11030004,11360681,11697842,12039780,12383347,12726755,13070169,13413417,13759501,14111034
Benin,BEN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,47.877,48.31,48.813,49.333,49.747,50.374,51.075,51.659,52.294,52.684,53.292,53.624,54.089,54.537,54.91,55.295,55.558,55.978,56.218,56.526,56.578,56.66,56.606,56.738,56.826,57.125,57.456,57.675,57.869,57.956,58.363,58.462,58.716,58.965,59.125,59.377,59.539,59.856,60.14,60.454,60.088,59.821,59.954,..
Benin,BEN,"Birth rate, crude (per 1,000 people)",SP.DYN.CBRT.IN,47.005,47.275,47.158,46.842,46.77,46.589,46.44,46.278,46.034,45.506,45.365,45.135,44.722,44.57,45.277,44.006,43.453,43.041,42.599,42.226,41.672,41.375,41.251,41.405,41.23,40.926,40.885,40.423,39.897,39.642,39.332,39.202,39.122,39.129,39.192,39.022,38.934,38.678,38.186,37.675,37.114,36.608,36.071,..
Benin,BEN,"Central government debt, total (% of GDP)",GC.DOD.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Benin,BEN,Completeness of birth registration (%),SP.REG.BRTH.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,53.1,..,..,..,..,..,80.2,..,85,..,..,..,85.6,..,..,..,..,..
Benin,BEN,"Compulsory education, duration (years)",SE.COM.DURS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
Benin,BEN,Control of Corruption: Percentile Rank,CC.PER.RNK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,34.9462356567383,..,33.6898384094238,..,31.3829784393311,..,26.9841270446777,35.9788360595703,33.9901466369629,20.4878044128418,34.1463432312012,37.8640785217285,36.8932037353516,29.6650714874268,29.5238094329834,33.1753540039062,20.3791465759277,24.6445503234863,29.8076915740967,34.2857131958008,35.238094329834,33.8095245361328,41.4285697937012,42.3809509277344,54.761905670166,49.0476188659668,51.886791229248,52.8301887512207
Benin,BEN,Electric power consumption (kWh per capita),EG.USE.ELEC.KH.PC,26.240360170598,30.2106798715402,16.6001218304593,34.5876982774859,30.640766518494,31.5115958265425,29.3021803388786,29.0547694856849,34.0222263782575,31.8256376793682,32.9453170219933,34.6984320714854,36.8468757765435,36.7803189875332,36.9063853951755,39.6674168144559,42.3976878084588,45.7212990621058,42.7130819418074,49.4086809053155,55.2507685603464,58.4237984440735,64.8823921955602,61.4173765681335,66.7966320770419,69.9014875606209,70.9746720498521,75.2738813368686,81.3786386599896,82.6548571874445,89.6148439742285,85.7967451330409,87.1350151288891,90.3926608629847,93.4723142439477,..,..,..,..,..,..,..,..,..
Benin,BEN,GDP (current US$),NY.GDP.MKTP.CD,1405251846.54048,1291120188.43104,1267778670.35902,1095348199.43911,1051134008.78979,1045712789.14884,1336102025.27763,1562412227.90058,1620246083.79478,1502294416.17129,1959965330.14765,1986437796.53053,1695315305.70308,2274558082.76135,1598075943.86774,2169627137.9207,2361116449.39308,2268301646.46707,2455092686.34712,3677393998.74486,3519991440.47913,3666222635.13875,4194342686.2178,5349258094.48239,6190270380.49856,6567654954.38903,7034111314.88812,8169048382.83875,9787734526.23965,9738626517.00319,9535345011.48797,10693321370.036,11141358105.9853,12517845127.6775,13284527850.2632,11388160997.1089,11821065852.1271,12701655845.9612,14262408079.7014,14391686309.033,15651545208.8783,17690083519.9323,17401746309.2655,19676049075.7011
